id,keywords
18912,"[{'id': 1313, 'name': 'mental disease'}, {'id': 9826, 'name': 'murder'}, {'id': 10169, 'name': 'snorricam'}, {'id': 10714, 'name': 'serial killer'}, {'id': 14805, 'name': 'maniac'}, {'id': 183953, 'name': 'madman'}]"
17277,"[{'id': 1405, 'name': 'roman empire'}, {'id': 5049, 'name': 'ancient rome'}]"
14342,"[{'id': 1721, 'name': 'fight'}, {'id': 3930, 'name': 'bravery'}, {'id': 9253, 'name': 'slapstick'}, {'id': 10322, 'name': 'native american'}, {'id': 10468, 'name': 'bear'}, {'id': 165577, 'name': 'interracial love'}, {'id': 173486, 'name': 'drinking contest'}, {'id': 220448, 'name': 'bipolar disorder'}, {'id': 221615, 'name': 'mauling'}]"
10170,"[{'id': 591, 'name': 'cia'}, {'id': 1328, 'name': 'secret'}, {'id': 2111, 'name': 'soviet union'}, {'id': 2695, 'name': 'ex-lover'}, {'id': 3269, 'name': 'secret mission'}, {'id': 3617, 'name': 'nuclear scientist'}]"
53155,"[{'id': 588, 'name': 'rome'}, {'id': 1336, 'name': 'ransom'}, {'id': 1930, 'name': 'kidnapping'}, {'id': 6149, 'name': 'police'}]"
262474,"[{'id': 11431, 'name': 'wrestler'}, {'id': 12377, 'name': 'zombie'}]"
406990,"[{'id': 3713, 'name': 'chase'}, {'id': 3864, 'name': 'false identity'}, {'id': 5113, 'name': 'overpopulation'}, {'id': 5340, 'name': 'investigation'}, {'id': 10085, 'name': 'betrayal'}, {'id': 10410, 'name': 'conspiracy'}, {'id': 13129, 'name': 'execution'}, {'id': 162988, 'name': 'dystopic future'}, {'id': 208085, 'name': 'population control'}, {'id': 237963, 'name': 'septuplets'}]"
289923,"[{'id': 616, 'name': 'witch'}, {'id': 2035, 'name': 'mythology'}, {'id': 3754, 'name': 'legend'}, {'id': 10714, 'name': 'serial killer'}, {'id': 11800, 'name': 'mockumentary'}]"
13,"[{'id': 422, 'name': 'vietnam veteran'}, {'id': 458, 'name': 'hippie'}, {'id': 791, 'name': 'mentally disabled'}, {'id': 795, 'name': 'running'}, {'id': 818, 'name': 'based on novel'}, {'id': 2956, 'name': 'vietnam'}, {'id': 2957, 'name': 'vietnam war'}, {'id': 6054, 'name': 'friendship'}, {'id': 9673, 'name': 'love'}, {'id': 10235, 'name': 'family relationships'}, {'id': 10624, 'name': 'bully'}, {'id': 157499, 'name': 'mother son relationship'}, {'id': 162365, 'name': 'military'}, {'id': 162934, 'name': 'hugging'}, {'id': 166980, 'name': 'shrimping'}, {'id': 180204, 'name': 'wounded soldier'}, {'id': 187844, 'name': 'flashback'}, {'id': 208143, 'name': 'park bench'}, {'id': 215492, 'name': 'amputee'}]"
4982,"[{'id': 240, 'name': 'underdog'}, {'id': 577, 'name': 'black people'}, {'id': 2149, 'name': 'drug traffic'}, {'id': 3391, 'name': 'drug smuggle'}, {'id': 3679, 'name': 'society'}, {'id': 3734, 'name': 'ambition'}, {'id': 6974, 'name': 'rise and fall'}, {'id': 8015, 'name': 'cop'}, {'id': 11733, 'name': 'drug dealing'}, {'id': 11734, 'name': 'police corruption'}, {'id': 13142, 'name': 'gangster'}, {'id': 14536, 'name': 'crime'}, {'id': 15167, 'name': 'police detective'}, {'id': 18035, 'name': 'family'}, {'id': 163081, 'name': 'law enforcement'}, {'id': 179430, 'name': 'aftercreditsstinger'}, {'id': 193305, 'name': 'dishonesty'}, {'id': 206701, 'name': 'criminal heroes'}]"
296917,"[{'id': 393, 'name': 'civil war'}, {'id': 10410, 'name': 'conspiracy'}, {'id': 12190, 'name': 'cyberpunk'}, {'id': 13015, 'name': 'terrorism'}, {'id': 14536, 'name': 'crime'}, {'id': 163119, 'name': 'injustice'}]"
13305,[]
36955,"[{'id': 470, 'name': 'spy'}, {'id': 949, 'name': 'terrorist'}, {'id': 1196, 'name': 'florida'}, {'id': 1419, 'name': 'gun'}, {'id': 1930, 'name': 'kidnapping'}, {'id': 2284, 'name': 'horseback riding'}, {'id': 3546, 'name': 'florida keys'}, {'id': 4289, 'name': 'secret agent'}, {'id': 161520, 'name': 'terrorist plot'}, {'id': 167444, 'name': 'top secret'}, {'id': 167451, 'name': 'woman with glasses'}, {'id': 167461, 'name': 'truth serum'}, {'id': 167466, 'name': 'mushroom cloud'}, {'id': 167467, 'name': 'jackhammer'}, {'id': 206958, 'name': 'special agent'}, {'id': 217421, 'name': 'key west'}]"
21142,"[{'id': 570, 'name': 'rape'}, {'id': 10873, 'name': 'school'}, {'id': 14819, 'name': 'violence'}]"
9557,"[{'id': 237, 'name': 'gay'}, {'id': 7984, 'name': 'bikini'}, {'id': 11095, 'name': 'cruise ship'}, {'id': 191682, 'name': 'babes'}]"
77261,"[{'id': 187056, 'name': 'woman director'}]"
38766,"[{'id': 4063, 'name': 'siege'}, {'id': 161246, 'name': 'pacific theater'}]"
310491,"[{'id': 10041, 'name': 'dysfunctional family'}, {'id': 211044, 'name': 'alcohol problems'}]"
118340,"[{'id': 8828, 'name': 'marvel comic'}, {'id': 9831, 'name': 'spaceship'}, {'id': 9882, 'name': 'space'}, {'id': 12405, 'name': 'outer space'}, {'id': 13014, 'name': 'orphan'}, {'id': 175428, 'name': 'adventurer'}, {'id': 179430, 'name': 'aftercreditsstinger'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 180547, 'name': 'marvel cinematic universe'}]"
9660,"[{'id': 248, 'name': 'date'}, {'id': 331, 'name': 'tattoo'}, {'id': 339, 'name': 'submarine'}, {'id': 585, 'name': 'casino'}, {'id': 1486, 'name': 'flirt'}, {'id': 3588, 'name': 'navy'}, {'id': 3799, 'name': 'ship'}, {'id': 6610, 'name': 'naval officer'}, {'id': 9255, 'name': 'sinkendes schiff'}]"
2195,"[{'id': 279, 'name': 'usa'}, {'id': 1525, 'name': 'puberty'}, {'id': 2038, 'name': ""love of one's life""}, {'id': 2279, 'name': 'bavaria'}, {'id': 4117, 'name': 'au pair'}, {'id': 5248, 'name': 'female friendship'}, {'id': 5600, 'name': 'daughter'}, {'id': 5732, 'name': 'birthday party'}, {'id': 6425, 'name': 'vw-bus'}, {'id': 10791, 'name': 'teenage crush'}, {'id': 15237, 'name': 'alcohol abuse'}]"
21810,[]
217268,"[{'id': 1262, 'name': 'mountain'}, {'id': 8624, 'name': 'climbing'}, {'id': 154802, 'name': 'silent film'}, {'id': 192779, 'name': 'mount everest'}]"
73262,"[{'id': 4565, 'name': 'dystopia'}, {'id': 209570, 'name': 'end of times'}]"
370664,[]
2043,"[{'id': 2800, 'name': 'psychology'}, {'id': 4668, 'name': 'police operation'}, {'id': 6149, 'name': 'police'}, {'id': 11268, 'name': 'psychologist'}]"
17809,"[{'id': 779, 'name': 'martial arts'}]"
70122,[]
270616,[]
48612,"[{'id': 13063, 'name': 'car accident'}, {'id': 168750, 'name': 'advertising executive'}]"
42551,"[{'id': 1200, 'name': 'greece'}, {'id': 1562, 'name': 'hostage'}, {'id': 3098, 'name': 'castle'}, {'id': 15173, 'name': 'hang glider'}]"
48136,"[{'id': 2343, 'name': 'magic'}, {'id': 10911, 'name': 'inheritance'}, {'id': 12545, 'name': 'mansion'}]"
19221,"[{'id': 10226, 'name': 'neighbor'}, {'id': 15274, 'name': 'nervous breakdown'}, {'id': 33632, 'name': 'apartment'}, {'id': 156052, 'name': 'unemployment'}]"
127370,"[{'id': 4344, 'name': 'musical'}, {'id': 10163, 'name': 'cancer'}]"
195912,[]
158921,[]
31254,"[{'id': 14909, 'name': 'alien invasion'}]"
65896,[]
166204,"[{'id': 14724, 'name': 'family vacation'}]"
92663,"[{'id': 3307, 'name': 'surreal'}, {'id': 155649, 'name': 'arthouse'}, {'id': 209126, 'name': 'caucasus'}]"
97547,[]
227998,[]
759,"[{'id': 90, 'name': 'paris'}, {'id': 494, 'name': 'father son relationship'}, {'id': 642, 'name': 'robbery'}, {'id': 1384, 'name': 'diamant'}, {'id': 1802, 'name': 'revuegirls'}, {'id': 3897, 'name': 'double wedding'}, {'id': 4344, 'name': 'musical'}, {'id': 6099, 'name': 'jewelry'}, {'id': 33626, 'name': 'millionaire'}]"
173914,[]
28723,[]
30856,"[{'id': 15087, 'name': 'iraq war'}, {'id': 187056, 'name': 'woman director'}]"
27918,"[{'id': 9748, 'name': 'revenge'}, {'id': 14760, 'name': 'scientist'}]"
30565,[]
54182,"[{'id': 780, 'name': 'kung fu'}, {'id': 3071, 'name': 'prince'}, {'id': 10372, 'name': 'body guard'}, {'id': 179577, 'name': 'assassination plot'}]"
42492,[]
11648,"[{'id': 1156, 'name': 'sister sister relationship'}, {'id': 6664, 'name': 'make a match'}, {'id': 9457, 'name': 'single'}, {'id': 10103, 'name': 'children'}, {'id': 10508, 'name': 'teacher'}, {'id': 13043, 'name': 'dating'}, {'id': 15160, 'name': 'divorce'}, {'id': 41316, 'name': 'pet dog'}, {'id': 196320, 'name': 'computer dating'}, {'id': 223635, 'name': 'internet dating'}, {'id': 223636, 'name': 'wooden boats'}]"
333594,[]
65056,"[{'id': 2251, 'name': 'lie'}, {'id': 9468, 'name': 'liar'}, {'id': 10183, 'name': 'independent film'}]"
84298,"[{'id': 8803, 'name': 'serum'}, {'id': 188959, 'name': 'plague'}]"
195450,[]
521,"[{'id': 212, 'name': 'london england'}, {'id': 596, 'name': 'adultery'}, {'id': 931, 'name': 'jealousy'}, {'id': 1328, 'name': 'secret'}, {'id': 1488, 'name': 'tennis'}, {'id': 1936, 'name': 'blackmail'}, {'id': 2620, 'name': 'evidence'}, {'id': 3344, 'name': 'letter'}, {'id': 6038, 'name': 'marriage'}, {'id': 9673, 'name': 'love'}, {'id': 9826, 'name': 'murder'}, {'id': 9937, 'name': 'suspense'}, {'id': 11020, 'name': 'classic'}, {'id': 13028, 'name': 'writer'}, {'id': 14536, 'name': 'crime'}, {'id': 14604, 'name': 'theft'}, {'id': 33364, 'name': 'visit'}, {'id': 34117, 'name': 'cult film'}, {'id': 162271, 'name': 'husband'}, {'id': 199050, 'name': 'player'}, {'id': 209714, 'name': '3d'}]"
18303,[]
138665,"[{'id': 9937, 'name': 'suspense'}, {'id': 187056, 'name': 'woman director'}]"
172390,"[{'id': 6054, 'name': 'friendship'}, {'id': 210727, 'name': 'tom sawyer'}]"
66187,[]
117942,[]
14395,"[{'id': 596, 'name': 'adultery'}, {'id': 34094, 'name': 'extramarital affair'}]"
38615,[]
87925,"[{'id': 34139, 'name': 'railroad'}]"
42176,"[{'id': 6075, 'name': 'sport'}]"
79201,[]
355998,"[{'id': 726, 'name': 'drug abuse'}, {'id': 2483, 'name': 'nudity'}, {'id': 10194, 'name': 'interracial romance'}, {'id': 11191, 'name': 'sexual joke'}, {'id': 15128, 'name': 'sex talk'}, {'id': 163208, 'name': 'singapore'}]"
11054,"[{'id': 2672, 'name': 'baltimore'}, {'id': 6713, 'name': 'integration'}, {'id': 6984, 'name': 'racial segregation'}, {'id': 15299, 'name': 'detention'}, {'id': 165567, 'name': 'woman played by man'}, {'id': 165576, 'name': 'cross cultural relations'}, {'id': 165577, 'name': 'interracial love'}, {'id': 165580, 'name': 'cult classic'}, {'id': 165583, 'name': 'interracial friendship'}, {'id': 167200, 'name': 'fashion model'}, {'id': 171636, 'name': 'drag'}, {'id': 236336, 'name': 'dance show'}, {'id': 236337, 'name': 'big hair'}, {'id': 236338, 'name': 'ratted hair'}]"
22105,"[{'id': 10183, 'name': 'independent film'}]"
179538,[]
49162,"[{'id': 9840, 'name': 'romance'}]"
33318,"[{'id': 2792, 'name': 'boxer'}, {'id': 6075, 'name': 'sport'}, {'id': 14629, 'name': 'experimental film'}, {'id': 154802, 'name': 'silent film'}, {'id': 209476, 'name': 'boxing'}, {'id': 214549, 'name': 'short'}]"
2046,"[{'id': 663, 'name': 'fortune teller'}, {'id': 1566, 'name': 'dream'}, {'id': 41171, 'name': 'pond'}, {'id': 163558, 'name': 'extrasensory perception'}]"
275468,[]
157845,"[{'id': 380, 'name': 'brother brother relationship'}, {'id': 1415, 'name': 'small town'}, {'id': 1562, 'name': 'hostage'}, {'id': 2669, 'name': 'motel'}, {'id': 4565, 'name': 'dystopia'}, {'id': 5657, 'name': 'australia'}, {'id': 9897, 'name': 'rifle'}, {'id': 10594, 'name': 'money'}, {'id': 13063, 'name': 'car accident'}, {'id': 14604, 'name': 'theft'}, {'id': 15162, 'name': 'dog'}, {'id': 15483, 'name': 'car chase'}, {'id': 18034, 'name': 'desert'}, {'id': 168713, 'name': 'neo-western'}, {'id': 234355, 'name': 'midget'}]"
63365,[]
23030,"[{'id': 470, 'name': 'spy'}, {'id': 1992, 'name': 'professor'}]"
161529,[]
80394,[]
8269,"[{'id': 7991, 'name': 'belgrad'}]"
284564,"[{'id': 3199, 'name': 'clown'}, {'id': 3473, 'name': 'carnival'}, {'id': 4426, 'name': 'sadism'}, {'id': 10349, 'name': 'survival'}, {'id': 12394, 'name': 'chainsaw'}, {'id': 14805, 'name': 'maniac'}, {'id': 18249, 'name': 'game'}, {'id': 173606, 'name': 'betting'}, {'id': 176691, 'name': 'killer clown'}, {'id': 181375, 'name': 'satanic'}, {'id': 225938, 'name': 'axe'}, {'id': 234355, 'name': 'midget'}, {'id': 234356, 'name': 'nazi'}]"
287636,"[{'id': 818, 'name': 'based on novel'}, {'id': 18035, 'name': 'family'}, {'id': 193278, 'name': 'deep south'}]"
5491,"[{'id': 818, 'name': 'based on novel'}, {'id': 4458, 'name': 'post-apocalyptic'}, {'id': 4565, 'name': 'dystopia'}, {'id': 6015, 'name': 'mining'}, {'id': 9878, 'name': 'fighter jet'}, {'id': 14909, 'name': 'alien invasion'}, {'id': 159314, 'name': 'scientology'}, {'id': 159955, 'name': 'cavemen'}, {'id': 208997, 'name': 'bureaucrat'}, {'id': 213987, 'name': 'city ruin'}]"
162396,[]
74945,"[{'id': 33466, 'name': 'button'}, {'id': 183686, 'name': 'war context'}]"
115153,[]
93858,"[{'id': 10703, 'name': 'tragic love'}, {'id': 12999, 'name': 'black and white'}, {'id': 154802, 'name': 'silent film'}]"
306969,"[{'id': 8181, 'name': 'swimming pool'}, {'id': 9790, 'name': 'house arrest'}]"
316654,"[{'id': 1416, 'name': 'jazz'}, {'id': 2792, 'name': 'boxer'}, {'id': 9807, 'name': 'noir'}, {'id': 10291, 'name': 'organized crime'}, {'id': 10540, 'name': 'bollywood'}, {'id': 13142, 'name': 'gangster'}]"
164013,[]
85220,"[{'id': 9727, 'name': 'thief'}, {'id': 154802, 'name': 'silent film'}, {'id': 210952, 'name': 'artificial limb'}]"
25908,"[{'id': 2624, 'name': 'czech'}, {'id': 189151, 'name': 'medieval times'}]"
53670,"[{'id': 9937, 'name': 'suspense'}]"
61647,"[{'id': 4344, 'name': 'musical'}]"
46469,[]
358083,[]
245842,"[{'id': 4978, 'name': 'immortality'}, {'id': 5938, 'name': 'mermaid'}, {'id': 15060, 'name': 'period drama'}, {'id': 185201, 'name': 'illegitimate child'}, {'id': 207372, 'name': 'quest'}]"
413998,[]
90652,"[{'id': 8087, 'name': 'horror'}, {'id': 10092, 'name': 'mystery'}, {'id': 10568, 'name': 'science fiction'}, {'id': 14629, 'name': 'experimental film'}]"
177358,"[{'id': 10909, 'name': 'lawyer'}]"
63112,"[{'id': 7098, 'name': 'sexual murder'}, {'id': 10975, 'name': 'high tech surveillance'}, {'id': 11039, 'name': 'giallo'}, {'id': 184297, 'name': 'mystery killer'}, {'id': 208612, 'name': 'poliziotteschi'}, {'id': 217311, 'name': 'sex party'}]"
52805,"[{'id': 187056, 'name': 'woman director'}]"
21915,"[{'id': 248, 'name': 'date'}, {'id': 738, 'name': 'sexuality'}, {'id': 4513, 'name': 'blind date'}, {'id': 6054, 'name': 'friendship'}, {'id': 9799, 'name': 'romantic comedy'}, {'id': 12392, 'name': 'best friend'}]"
285946,"[{'id': 11034, 'name': 'b movie'}]"
140668,[]
11127,"[{'id': 1472, 'name': 'starships'}, {'id': 1826, 'name': 'space marine'}, {'id': 10644, 'name': 'melodrama'}, {'id': 160185, 'name': 'marauder'}]"
166452,[]
126881,"[{'id': 187056, 'name': 'woman director'}]"
138167,"[{'id': 187056, 'name': 'woman director'}]"
48805,[]
298721,"[{'id': 1227, 'name': 'cemetery'}, {'id': 1261, 'name': 'river'}, {'id': 13065, 'name': 'soldier'}, {'id': 40895, 'name': 'illness'}, {'id': 161290, 'name': 'sleeping'}]"
192134,"[{'id': 9825, 'name': 'growing up'}, {'id': 10594, 'name': 'money'}, {'id': 14536, 'name': 'crime'}, {'id': 162225, 'name': 'fatherhood'}]"
152912,"[{'id': 2343, 'name': 'magic'}, {'id': 3801, 'name': 'space travel'}, {'id': 9882, 'name': 'space'}]"
72331,"[{'id': 840, 'name': 'usa president'}, {'id': 3133, 'name': 'vampire'}, {'id': 163671, 'name': 'steam locomotive'}, {'id': 179585, 'name': 'american civil war'}, {'id': 207928, 'name': '19th century'}, {'id': 209409, 'name': 'abraham lincoln'}, {'id': 209714, 'name': '3d'}]"
61629,"[{'id': 10183, 'name': 'independent film'}]"
54440,"[{'id': 12532, 'name': 'african american'}]"
11509,"[{'id': 798, 'name': 'sheriff'}, {'id': 1721, 'name': 'fight'}, {'id': 2673, 'name': 'horse'}, {'id': 3230, 'name': 'male friendship'}, {'id': 222782, 'name': 'two guns belt'}]"
23759,"[{'id': 1405, 'name': 'roman empire'}, {'id': 5049, 'name': 'ancient rome'}, {'id': 14704, 'name': 'ancient world'}, {'id': 14819, 'name': 'violence'}, {'id': 14905, 'name': 'britain'}, {'id': 158778, 'name': 'behind enemy lines'}, {'id': 161240, 'name': 'sole survivor'}]"
1837,"[{'id': 90, 'name': 'paris'}, {'id': 2316, 'name': ""women's sexual identity""}, {'id': 3595, 'name': 'deceived husband'}, {'id': 4021, 'name': 'business woman'}, {'id': 5809, 'name': 'marriage crisis'}, {'id': 5840, 'name': 'encyclopedia'}, {'id': 8181, 'name': 'swimming pool'}, {'id': 14534, 'name': 'relationship'}, {'id': 34094, 'name': 'extramarital affair'}, {'id': 187056, 'name': 'woman director'}]"
382581,"[{'id': 10324, 'name': 'toys'}, {'id': 219866, 'name': 'monster high'}]"
87122,[]
255746,"[{'id': 3230, 'name': 'male friendship'}, {'id': 3739, 'name': 'funeral'}]"
31546,"[{'id': 642, 'name': 'robbery'}, {'id': 1419, 'name': 'gun'}, {'id': 1797, 'name': 'loyalty'}, {'id': 3609, 'name': 'frustration'}, {'id': 9748, 'name': 'revenge'}, {'id': 10085, 'name': 'betrayal'}, {'id': 10183, 'name': 'independent film'}, {'id': 10294, 'name': 'coin'}, {'id': 10738, 'name': 'diner'}, {'id': 10768, 'name': 'lesbian'}, {'id': 11724, 'name': 'vulgarity'}, {'id': 12532, 'name': 'african american'}, {'id': 14536, 'name': 'crime'}, {'id': 14782, 'name': 'trust'}, {'id': 14852, 'name': 'poker game'}, {'id': 15009, 'name': 'criminal'}, {'id': 41354, 'name': 'dialogue driven'}, {'id': 46959, 'name': 'tantrum'}, {'id': 156507, 'name': 'rainstorm'}, {'id': 164046, 'name': 'broken glass'}, {'id': 172492, 'name': 'minimal cast'}, {'id': 185420, 'name': 'antique dealer'}, {'id': 226768, 'name': 'station wagon'}]"
19079,"[{'id': 3303, 'name': 'bedroom'}, {'id': 3993, 'name': 'inspiration'}, {'id': 5600, 'name': 'daughter'}, {'id': 9789, 'name': 'misfit'}, {'id': 10217, 'name': 'tourette syndrome'}, {'id': 10508, 'name': 'teacher'}, {'id': 14531, 'name': 'play'}, {'id': 15199, 'name': 'rabbit'}, {'id': 41329, 'name': 'mental illness'}]"
364684,[]
78657,"[{'id': 187056, 'name': 'woman director'}]"
27739,[]
212162,"[{'id': 2343, 'name': 'magic'}, {'id': 5248, 'name': 'female friendship'}, {'id': 6270, 'name': 'high school'}, {'id': 9887, 'name': 'surrealism'}, {'id': 157204, 'name': 'girls with guns'}, {'id': 177895, 'name': 'dark fantasy'}, {'id': 179430, 'name': 'aftercreditsstinger'}, {'id': 201061, 'name': 'magical girl'}, {'id': 210024, 'name': 'anime'}]"
14455,[]
55662,[]
180717,[]
8816,"[{'id': 240, 'name': 'underdog'}, {'id': 1192, 'name': 'sweden'}, {'id': 6464, 'name': 'uncle'}, {'id': 9957, 'name': 'loneliness'}]"
45181,[]
270010,"[{'id': 1419, 'name': 'gun'}, {'id': 5174, 'name': 'saudi arabia'}, {'id': 9673, 'name': 'love'}, {'id': 11221, 'name': 'blood'}, {'id': 13005, 'name': 'doctor'}, {'id': 18254, 'name': 'laptop'}, {'id': 207264, 'name': 'selfie'}]"
49846,"[{'id': 740, 'name': 'aids'}, {'id': 818, 'name': 'based on novel'}, {'id': 971, 'name': 'rwanda'}, {'id': 8053, 'name': 'genocide in ruanda'}, {'id': 13072, 'name': 'falling in love'}, {'id': 14900, 'name': 'genocide'}, {'id': 33617, 'name': 'genocide in rwanda'}]"
123360,"[{'id': 5565, 'name': 'biography'}]"
103203,"[{'id': 409, 'name': 'africa'}, {'id': 1956, 'name': 'world war ii'}, {'id': 6544, 'name': 'senegal'}, {'id': 6683, 'name': 'autobiography'}]"
49642,"[{'id': 779, 'name': 'martial arts'}, {'id': 40879, 'name': 'drunk'}, {'id': 209051, 'name': 'adopted son'}]"
106546,[]
13254,[]
17990,[]
330007,[]
28793,"[{'id': 5657, 'name': 'australia'}, {'id': 179071, 'name': 'pregnancy test'}]"
222951,"[{'id': 11722, 'name': 'male prostitute'}, {'id': 207268, 'name': 'neo-noir'}]"
49857,[]
117567,"[{'id': 502, 'name': 'ambush'}, {'id': 10594, 'name': 'money'}, {'id': 13065, 'name': 'soldier'}]"
24665,[]
104430,"[{'id': 2504, 'name': 'world war i'}, {'id': 173272, 'name': 'flood'}, {'id': 195790, 'name': 'noah'}]"
206647,"[{'id': 470, 'name': 'spy'}, {'id': 818, 'name': 'based on novel'}, {'id': 4289, 'name': 'secret agent'}, {'id': 9663, 'name': 'sequel'}, {'id': 14555, 'name': 'mi6'}, {'id': 156095, 'name': 'british secret service'}, {'id': 158431, 'name': 'united kingdom'}]"
23692,[]
254473,"[{'id': 779, 'name': 'martial arts'}, {'id': 1815, 'name': 'atomic bomb'}, {'id': 2394, 'name': 'ghetto'}, {'id': 6955, 'name': 'parkour'}, {'id': 8233, 'name': 'cops'}, {'id': 9714, 'name': 'remake'}, {'id': 11199, 'name': 'undercover cop'}, {'id': 13142, 'name': 'gangster'}, {'id': 33396, 'name': 'remake of french film'}]"
159005,"[{'id': 187056, 'name': 'woman director'}]"
8902,"[{'id': 380, 'name': 'brother brother relationship'}, {'id': 1952, 'name': 'socially deprived family'}, {'id': 5301, 'name': 'brother'}, {'id': 8041, 'name': 'sao paulo'}, {'id': 13042, 'name': 'soccer'}, {'id': 187056, 'name': 'woman director'}]"
64044,"[{'id': 4344, 'name': 'musical'}]"
8284,"[{'id': 10183, 'name': 'independent film'}]"
194880,"[{'id': 894, 'name': 'depression'}, {'id': 10508, 'name': 'teacher'}, {'id': 208264, 'name': 'emotional blackmail'}]"
105693,[]
201350,[]
297400,[]
279641,"[{'id': 736, 'name': 'journalist'}, {'id': 818, 'name': 'based on novel'}, {'id': 917, 'name': 'journalism'}, {'id': 1930, 'name': 'kidnapping'}, {'id': 3541, 'name': 'afghanistan'}, {'id': 6091, 'name': 'war'}, {'id': 7955, 'name': 'taliban'}, {'id': 9672, 'name': 'based on true story'}, {'id': 10084, 'name': 'rescue'}, {'id': 11930, 'name': 'drone'}, {'id': 13015, 'name': 'terrorism'}, {'id': 13065, 'name': 'soldier'}, {'id': 192312, 'name': 'foreign correspondent'}, {'id': 226546, 'name': 'embedded journalism'}, {'id': 226547, 'name': 'war journalist'}]"
262176,"[{'id': 10703, 'name': 'tragic love'}]"
372315,"[{'id': 6563, 'name': 'wine'}]"
46228,"[{'id': 187056, 'name': 'woman director'}]"
47292,"[{'id': 11451, 'name': 'pokémon'}]"
297018,"[{'id': 187056, 'name': 'woman director'}]"
135812,"[{'id': 3633, 'name': 'dracula'}, {'id': 15032, 'name': 'gothic horror'}, {'id': 156075, 'name': 'evil'}, {'id': 190986, 'name': 'bite mark'}, {'id': 209714, 'name': '3d'}, {'id': 225470, 'name': 'vlad'}]"
162934,"[{'id': 2343, 'name': 'magic'}, {'id': 190100, 'name': 'new school'}, {'id': 190101, 'name': 'new student'}, {'id': 190102, 'name': 'mysterious girl'}]"
84827,[]
64091,[]
71866,"[{'id': 6271, 'name': 'boarding school'}, {'id': 187056, 'name': 'woman director'}]"
159012,"[{'id': 1601, 'name': 'war on drugs'}, {'id': 181858, 'name': 'gang violence'}, {'id': 217064, 'name': 'mexican cartel'}]"
64522,[]
55437,"[{'id': 10046, 'name': 'mecha'}, {'id': 13141, 'name': 'based on manga'}, {'id': 210024, 'name': 'anime'}, {'id': 231576, 'name': 'comic meteor'}]"
38986,[]
84354,"[{'id': 3183, 'name': 'bisexuality'}, {'id': 10180, 'name': 'homosexuality'}, {'id': 11531, 'name': 'anal sex'}, {'id': 12420, 'name': 'unsimulated sex'}, {'id': 33998, 'name': 'lesbian sex'}, {'id': 187056, 'name': 'woman director'}]"
143144,[]
53209,"[{'id': 154802, 'name': 'silent film'}, {'id': 209586, 'name': 'awkward'}, {'id': 226197, 'name': 'yacht club'}, {'id': 226198, 'name': 'spanish shawl'}]"
38940,"[{'id': 1293, 'name': 'asia'}, {'id': 2041, 'name': 'island'}, {'id': 3070, 'name': 'mercenary'}, {'id': 10183, 'name': 'independent film'}, {'id': 10787, 'name': 'jungle'}]"
38151,"[{'id': 4648, 'name': 'naples'}]"
147683,[]
278393,"[{'id': 494, 'name': 'father son relationship'}, {'id': 6118, 'name': 'finances'}, {'id': 13005, 'name': 'doctor'}, {'id': 193685, 'name': 'malayalam'}, {'id': 230250, 'name': 'unexpected death'}]"
39002,"[{'id': 5970, 'name': 'wrestling'}]"
16103,"[{'id': 378, 'name': 'prison'}, {'id': 526, 'name': 'rebel'}, {'id': 795, 'name': 'running'}, {'id': 6075, 'name': 'sport'}]"
24919,"[{'id': 213, 'name': 'upper class'}, {'id': 8508, 'name': 'party'}, {'id': 10560, 'name': 'crypt'}, {'id': 12377, 'name': 'zombie'}]"
65503,"[{'id': 1019, 'name': 'rodeo'}, {'id': 1897, 'name': 'oregon'}, {'id': 178650, 'name': 'bus trip'}]"
175518,"[{'id': 3721, 'name': 'health'}, {'id': 6514, 'name': 'health care'}, {'id': 154802, 'name': 'silent film'}, {'id': 209411, 'name': 'toothache'}, {'id': 209412, 'name': 'dental care'}]"
106851,"[{'id': 392, 'name': 'england'}, {'id': 497, 'name': 'shakespeare'}, {'id': 159862, 'name': 'british history'}, {'id': 186686, 'name': 'king of england'}]"
73103,[]
396263,"[{'id': 1299, 'name': 'monster'}, {'id': 1701, 'name': 'hero'}, {'id': 10987, 'name': 'cgi'}, {'id': 18249, 'name': 'game'}, {'id': 210024, 'name': 'anime'}]"
55776,[]
12266,[]
166680,"[{'id': 293, 'name': 'female nudity'}, {'id': 1442, 'name': 'winter'}, {'id': 1546, 'name': 'ambulance'}, {'id': 2079, 'name': 'sloth'}, {'id': 2483, 'name': 'nudity'}, {'id': 3476, 'name': 'ski jump'}, {'id': 9844, 'name': 'car crash'}, {'id': 9993, 'name': 'skating'}, {'id': 10084, 'name': 'rescue'}, {'id': 10183, 'name': 'independent film'}, {'id': 10794, 'name': 'snow'}, {'id': 12617, 'name': 'airplane crash'}, {'id': 18029, 'name': 'trapped'}, {'id': 18512, 'name': 'slow motion'}, {'id': 40870, 'name': 'race'}, {'id': 157168, 'name': 'ice skating'}, {'id': 159558, 'name': 'skiing'}, {'id': 162327, 'name': 'avalanche'}, {'id': 162328, 'name': 'ski resort'}, {'id': 189411, 'name': 'disaster film'}, {'id': 195732, 'name': 'ski'}, {'id': 207771, 'name': 'snowmobile'}]"
169594,[]
