adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
False,,0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",,32303,tt0073396,en,Mitchell,"A tough-guy cop (Joe Don Baker) pursues two drug runners (Martin Balsam, John Saxon) across the city to bust a large syndicate.  Very much an anti-hero, Mitchell often ignores the orders of his superiors and demonstrates disdain for by-the-book development work as well as normal social graces. The film also stars John Saxon and Martin Balsam as the banking criminals Mitchell pursues and Linda Evans and Merlin Olsen in supporting roles as a prostitute and henchman, respectively. Mitchell was re-released by Lorimar Productions in the 1980s.",1.588835,/aomN2wQxWrBpq1c2tQFsbIP03Cb.jpg,"[{'name': 'Allied Artists Pictures', 'id': 4928}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1975-09-10,0,97.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Brute Force With a Badge,Mitchell,False,4.4,15
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",,42030,tt0091603,en,The Naked Cage,"A young woman is falsely convicted of a bank robbery and sent to a maximum-security prison run by a corrupt warden, where she is forced to suffer various indignities.",0.491114,/ofmzsb5bSyHjwnh0U9Ws3kUIlMP.jpg,"[{'name': 'Cannon Group', 'id': 1444}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1986-03-01,0,97.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Raw violence and hot rage explode,The Naked Cage,False,5.5,2
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",http://www.thevillagebarbershop.com/,15911,tt0859644,en,The Village Barbershop,A fading smalltime barber is forced to hire the last person on earth he'd want working in his shop - a woman.,0.657751,/hGSIprpDM2Udi8Jic3nnMZhbNiD.jpg,[],[],2008-01-01,0,99.0,[],Released,,The Village Barbershop,False,7.0,4
False,,4000000,"[{'id': 36, 'name': 'History'}, {'id': 99, 'name': 'Documentary'}, {'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}]",,68365,tt1039902,th,ประวัติพระพุทธเจ้า,"A BBC/Discovery Channel co-production, this docu-narrative film describes the life of Siddharta Gautama, the process by which he arrived at the fundamentals of Buddhism and the archaeological findings confirming the traditional accounts of his life. In addition it also gives a glimpse of Buddhism today and features interviews by the Dalai Lama and other notable Buddhists.",0.146255,/2od4De4VQPLozdYLBhCUR7EZQpQ.jpg,"[{'name': 'Mono Film', 'id': 5562}]","[{'iso_3166_1': 'TH', 'name': 'Thailand'}]",2007-12-05,0,92.0,"[{'iso_639_1': 'th', 'name': 'ภาษาไทย'}]",Released,,The Life Of Buddha,False,5.3,2
False,,0,"[{'id': 35, 'name': 'Comedy'}]",,19221,tt0072034,en,The Prisoner of Second Avenue,Mel Edison has just lost his job after many years and now has to cope with being unemployed at middle age during an intense NYC heat wave.,2.089535,/yr8PsywtZPTopFMeTFG6SFy7gyO.jpg,"[{'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1975-03-14,0,98.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,...and you think you've got problems.,The Prisoner of Second Avenue,False,6.0,11
False,,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",http://www.ifcfilms.com/films/the-abandoned,345875,tt3311988,en,The Abandoned,"A troubled young woman who, in a last-ditch effort at getting her life together, takes a job working nights as a security guard at an abandoned luxury apartment building. Stuck with a brusque rent-a-cop as her partner, she tries to not let her mind play tricks on her while she patrols the empty halls. But as the night progresses strange things begin to happen - and she realizes it may not all be in her head.",2.932801,/3TNmBgcta46j0z7KmKtOMO84pfE.jpg,"[{'name': 'IFC Films', 'id': 307}, {'name': 'C Plus Pictures', 'id': 6525}, {'name': 'IFC Midnight', 'id': 70784}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2016-01-08,0,86.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Where hope goes to die.,The Abandoned,False,4.1,66
False,,0,"[{'id': 27, 'name': 'Horror'}]",,13903,tt0765487,en,The Wizard of Gore,"In the darkly phantasmagorical world of the carnival magician and sideshow hypnotist, the gruesome ""illusions"" of Montag the Magnificent are unique in that they seem to become retroactive reality long after the the tricks are done. Is it coincidence, or circumstantial evidence of the world's most diabolically ingenious murders? When an underground journalist begins to investigate the strange deaths, the truth proves to be far more bizarre and disturbing than anything he or his readers might have imagined.",6.731577,/qulo6qgqCWGmFcKCsSYc4d4APzF.jpg,"[{'name': 'Open Sky Entertainment', 'id': 7617}, {'name': 'Sick-A-Scope', 'id': 7618}, {'name': 'Dimension Extreme', 'id': 7619}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-06-22,0,94.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,What are you afraid of?,The Wizard of Gore,False,5.7,14
False,,0,"[{'id': 18, 'name': 'Drama'}]",,19583,tt0401420,en,Fierce People,"A massage therapist looking to overcome her addictions and reconnect with her son, whose father is an anthropologist in South America studying the Yanomani people, moves in with a wealthy ex-client",8.695263,/6UhIJbZL4UoqCzKFjE1zcftCGET.jpg,"[{'name': 'Lions Gate Entertainments', 'id': 7035}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'CA', 'name': 'Canada'}]",2005-01-01,0,112.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Every family tree has its nuts.,Fierce People,False,6.0,35
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",,96366,tt0036748,fr,Days of Glory,A heroic guerilla group fights back against impossible odds during the 1941 Nazi invasion of Russia.,1.131074,/b0iRM1CGk3VerLf1oO9uOn2sea1.jpg,"[{'name': 'RKO Radio Pictures', 'id': 6}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1944-06-16,0,86.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Days of Glory,False,5.1,6
False,"{'id': 441061, 'name': ""L'allenatore nel pallone - Collezione"", 'poster_path': None, 'backdrop_path': None}",0,"[{'id': 35, 'name': 'Comedy'}]",,48805,tt1073654,it,L'allenatore nel pallone 2,,1.773828,/7FN2iVVs7bh3fwhS8WvEViwDmdG.jpg,"[{'name': 'Dania Film', 'id': 1701}, {'name': 'VIP Media', 'id': 2694}, {'name': 'Rodeo Drive', 'id': 3112}, {'name': 'Medusa Film', 'id': 6246}, {'name': 'Sky', 'id': 19079}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}]",2008-01-11,10743767,108.0,"[{'iso_639_1': 'it', 'name': 'Italiano'}]",Released,,L'allenatore nel pallone 2,False,4.1,42
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",,18535,tt0050659,en,Loving You,"Deke Rivers is a delivery man who is discovered by publicist Glenda Markle and country-western musician Tex Warner who want to promote the talented newcomer to fame and fortune, giving him every break he deserves. Romantic complications arise as Susan, another singer in the group, offers him devoted admiration as Glenda leads him on with promises of a golden future.",2.118791,/AFKqEgg5NbY7iMUxUszSWDLgbx.jpg,"[{'name': 'Paramount Pictures', 'id': 4}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1957-07-09,0,101.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,You'll Love Loving You,Loving You,False,5.2,13
False,,0,"[{'id': 878, 'name': 'Science Fiction'}]",,123337,tt2433494,en,Sight,A short futuristic film featuring Augmented reality and Gamification by Eran May-raz and Daniel Lazo. This is our graduation project from Bezaleal academy of arts.,1.242355,/kCOYUOGIDKeZ4AQtog7k0vh1Ril.jpg,[],"[{'iso_3166_1': 'IL', 'name': 'Israel'}]",2012-07-27,0,7.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Sight,Sight,False,6.6,11
False,,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",,172445,tt0007047,en,The Matrimaniac,"A young couple attempts to elope, with the bride's irate father in hot pursuit. The train stops briefly and the young man dashes off to find a minister, but before he can get himself and the minister onto the train, it leaves, carrying his bride-to- be away. Now the young man, minister in tow, pursues his bride while her father and a horde of lawmen pursue them both.",0.241805,/4UGbI5ee4TdLFNTUNgVdH7C5rdJ.jpg,"[{'name': 'Fine Arts Film Company', 'id': 36191}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1916-12-16,0,46.0,[],Released,,The Matrimaniac,False,7.0,2
False,,0,"[{'id': 99, 'name': 'Documentary'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",http://www.rapeofeuropa.com/vXEhiFK8TLg,22905,tt0997088,en,The Rape of Europa,"World War II was not just the most destructive conflict in humanity, it was also the greatest theft in history: lives, families, communities, property, culture and heritage were all stolen. The story of Nazi Germany's plundering of Europe's great works of art during World War II and Allied efforts to minimize the damage.",1.275477,/fAtPsP6gv2Fr1xz0cL6LD4CqjmM.jpg,"[{'name': 'Actual Films', 'id': 18073}, {'name': 'Agon Arts and Entertainment', 'id': 18074}, {'name': 'Oregon Public Broadcasting', 'id': 18075}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2006-01-01,0,117.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Imagine The World Without Our Masterpieces,The Rape of Europa,False,7.4,10
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,38951,tt0330136,en,Charly,"Sam Roberts thinks he has all the answers: the purpose of life, the meaning of love, the plan for a perfect future. Until Charly walks into his life.",0.775503,/7PsrUAUhzF4pWrOaznOoUVHK17X.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2002-09-20,0,103.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Real Love Stories Have No Ending,Charly,False,7.6,6
False,"{'id': 312744, 'name': 'Madicken', 'poster_path': '/7EQK8pI2sWZCexDD5YBhtXpLU0N.jpg', 'backdrop_path': None}",0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",,8445,tt0081099,sv,Madicken på Junibacken,"A second movie based on Astrid Lindgren's novel ""Madicken och Junibackens pims"", which is about two sisters and their adventures in 1910s Sweden.",2.322229,/klRD7VUMwER6Ba9ZYBFDYP7jNv7.jpg,"[{'name': 'Artfilm', 'id': 2491}, {'name': 'Svensk Filmindustri (SF)', 'id': 6181}]","[{'iso_3166_1': 'SE', 'name': 'Sweden'}]",1980-07-07,0,82.0,"[{'iso_639_1': 'fi', 'name': 'suomi'}, {'iso_639_1': 'sv', 'name': 'svenska'}]",Released,,Madicken of June Hill,False,5.5,5
False,"{'id': 240690, 'name': 'Billy Jack Collection', 'poster_path': None, 'backdrop_path': None}",0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",,21142,tt0066832,en,Billy Jack,"Ex-Green Beret hapkido expert saves wild horses from being slaughtered for dog food and helps protect a desert ""freedom school"" for runaway.",2.157316,/rVE2YKxiHMHTxA5yPZPzsChc37H.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1971-08-02,0,114.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"When you need him, he's always there!",Billy Jack,False,6.5,18
False,,20000000,"[{'id': 35, 'name': 'Comedy'}]",,47941,tt0083254,en,Under the Rainbow,"In World War II era Los Angeles, the manager of the Culver Hotel leaves his nephew in charge for a weekend. The nephew changes the name to the Hotel Rainbow and overbooks with royalty, assassins, secret agents, Japanese tourists, and munchkins (from the cast of _Wizard of Oz, The (1939)_ ). Secret Service agent Bruce Thorpe and casting director Annie Clark find romance amidst the intrigue and confusion.",0.69162,/mCdXzpghn4tPz6hbQcvS2UwOh1C.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1981-07-31,2297493,98.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Who knew so many little people would throw such a huge party?,Under the Rainbow,False,4.9,7
False,,0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,5155,tt0035160,it,Ossessione,"Gino, a drifter, begins an affair with inn-owner Giovanna as they plan to get rid of her older husband.",2.112961,/5JHXV7GrFfOxlL4e6yYoJuSOhL3.jpg,"[{'name': 'Industrie Cinematografiche Italiane', 'id': 1874}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}]",1943-05-16,0,140.0,"[{'iso_639_1': 'it', 'name': 'Italiano'}]",Released,,Ossessione,False,7.0,35
False,,0,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}]",,43268,tt0028118,en,Poor Little Rich Girl,"Cossetted and bored, Barbara Barry is finally sent off to school by her busy if doting widowed soap manufacturer father. When her nurse is injured en route, Barbara finds herself alone in town, ending up as part of radio song-and-dance act Dolan and Dolan sponsored by a rival soap company.",0.723765,/w1yAlXypI8T7gr4BJloTYoNRalE.jpg,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1936-07-24,0,79.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",Released,,Poor Little Rich Girl,False,7.0,3
False,,175000000,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",http://movies.disney.com/inside-out,150540,tt2096673,en,Inside Out,"Growing up can be a bumpy road, and it's no exception for Riley, who is uprooted from her Midwest life when her father starts a new job in San Francisco. Like all of us, Riley is guided by her emotions - Joy, Fear, Anger, Disgust and Sadness. The emotions live in Headquarters, the control center inside Riley's mind, where they help advise her through everyday life. As Riley and her emotions struggle to adjust to a new life in San Francisco, turmoil ensues in Headquarters. Although Joy, Riley's main and most important emotion, tries to keep things positive, the emotions conflict on how best to navigate a new city, house and school.",23.985587,/2H1TmgdfNtsKlU9jKdeNyYL5y8T.jpg,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Pixar Animation Studios', 'id': 3}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2015-06-09,857611174,94.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Meet the little voices inside your head.,Inside Out,False,7.9,6737
False,,0,[],,181876,tt0042257,en,Blackmailed,"A blackmailer is murdered, and those who witnessed the scene agree to keep quiet; the complication is that the scene is also witnessed by a young artist, a victim of blackmail as well. (BFI Website)",0.567483,/yOcrXNqLBJTFgnapeGqi8SIjRGP.jpg,[],[],1951-01-30,0,85.0,[],Released,,Blackmailed,False,0.0,0
False,,0,"[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",,78239,tt0106980,en,Full Eclipse,"The LA police department have a special team of officers with a talent for reducing big-time crime. The team leader has an excellent track record for crime reduction in other big cities, but his methods are unconventional, and so is he - he's a werewolf.",0.55186,/lCtgDrPfhdeIhqRanyAYVG59Ew7.jpg,"[{'name': 'HBO Films', 'id': 7429}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1993-11-27,0,93.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Full Eclipse,False,4.4,8
False,,20000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",http://focusfeatures.com/film/the_american/,27579,tt1440728,en,The American,"Dispatched to a small Italian town to await further orders, assassin Jack embarks on a double life that may be more relaxing than is good for him.",7.275649,/5OEOsRaBsSxD0qBtAhus0iKDzr.jpg,"[{'name': 'This Is That Productions', 'id': 10059}, {'name': 'Focus Features', 'id': 10146}, {'name': 'Twins Financing', 'id': 20899}, {'name': 'Smokehouse Pictures', 'id': 22695}, {'name': 'Greenlit Rights', 'id': 72503}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-08-31,65464324,104.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",Released,,The American,False,5.8,488
False,,0,"[{'id': 35, 'name': 'Comedy'}]",,65896,tt0128292,cs,Knoflíkáři,"Je to film sestávající ze šesti povídek, které většinou černě humornou, ironickou, mnohdy i trpce hořkou formou vyprávějí o jednom dávném prokletí, lidské nevěře, podivných úchylkách, nečekaném zázraku i pokryteckém odpuštění. Mají svou vlastní vypointovanou stavbu, specifickou atmosféru i způsob zpracování, a přesto jedna druhé předává motivy vzájemně spolu komunikující a pozorující tytéž věci z různých úhlů. (oficiální text distributora)",0.086451,/6v76EN880rSvGabTNqQuNvto6dz.jpg,[],"[{'iso_3166_1': 'CZ', 'name': 'Czech Republic'}]",1997-10-05,0,102.0,"[{'iso_639_1': 'cs', 'name': 'Český'}]",Released,,Buttoners,False,7.0,2
